post_id,href,post_title,date,post,raw_company,raw_title,raw_yoe,raw_salary,raw_salary_total,raw_location,company,title,location,yoe,salary,salary_total
1468650,https://leetcode.com/discuss/compensation/1468650/GoldmanSachsor-Associate-or-Hyderabad,GoldmanSachs| Associate | Hyderabad,2021/09/17,"Hello Fellow Leetcoders,
Recently got offer from GoldmanSachs for Associate role(Java Dev)
Compensation Details:
Education: NIT Computer Science
Years of Experience: 4+ years
Prior Experience: Java Dev, financial data firm
Date of the Offer: July 2021
Company: Goldman Sachs
Title/Level: Associate
Location: Hyderabad
Salary: 25,00,000 ₹
Relocation/Signing Bonus: 0
Stock bonus: 0
Bonus: 4,00,000 ₹
Total comp (Salary + Bonus + Stock): 29,00,000 ₹
Benefits: SickLeaves are given on demand.
Other details: Good pay. Given two days time to accept the offer and background checks might take time.
Previous TC: 11.3 LPA
Competing offers: https://leetcode.com/discuss/compensation/1456696/arcesiumssehyderabad/1079979
PS: Will post my interview experience soon.
Thanks",goldman sachs,associate,4+ years,"25,00,000 ₹",": 29,00,000 ₹",hyderabad,goldman sachs,sde 1,hyderabad,4.0,2500000.0,2900000.0
1091002,https://leetcode.com/discuss/compensation/1091002/Adobe-or-Computer-Scientist-1-or-Bangalore,Adobe | Computer Scientist 1 | Bangalore,2021/03/03,"Education: B.E in CS from Tier-1 college
Years of Experience: 3.5 years
Prior Experience: SDE1 at Amazon
Date of the Offer: Jan 2021
Company: Adobe India
Title/Level: Computer Scientist - 1
Location: Bangalore, India
Salary: 27 lacs + 1.5L PF
Signing Bonus: 5L
Stock bonus: 65K USD over 4 years (~48 lacs). 25% first year, 6.5% quarterly vesting there after.
Bonus: 15% of base (~4 lacs)
Anniversary Bonus: 2.5lacs 1st year + 2.5lacs 2nd year
Total comp (Salary + Bonus + Stock): 28.5L + 5L + 12L + 4L + 2.5L = 52L
Benefits: 1k USD Professional Development + 600 USD wellness reimbursement + 10K USD Learning fund + ESPP + other Adobe Benefits (https://benefits.adobe.com/in)
Other details: Had a competing L61 SDE2 offer from microsoft (https://leetcode.com/discuss/compensation/1062381/microsoft-swe2-l61-bangalore/).
Previous Compensation - 25 lacs
Had one round of negotiation after the Microsoft offer. Previous offer was ~44L. Decided to go ahead with Adobe because of team, culture and work life balance.",adobe india,computer scientist - 1,3.5 years,27 lacs,: 28.5l + 5l + 12l + 4l + 2.5l = 52l,"bangalore, india",adobe,computer scientist 1,bangalore,3.5,2700000.0,-1.0
1378181,https://leetcode.com/discuss/compensation/1378181/JPMC-Analyst-502-Mumbai,JPMC - Analyst 502 Mumbai,2021/08/02,"Education: MCA from VJTI
Years of Experience: 6M
Prior Experience: Deloitte(6M)
Date of the Offer: June 2021
Company: JPMC
Title/Level: Software Engineer
Location: Mumbai
Salary: 12 LPA INR
Signing Bonus: 1.5 LPA INR",jpmc,software engineer,6m,12 lpa inr,,mumbai,jp morgan,sde 1,mumbai,0.5,1200000.0,-1.0
1740831,https://leetcode.com/discuss/compensation/1740831/Google-or-L5-or-Bengaluru-or-India,Google | L5 | Bengaluru | India,2022/02/03,"Education: B.Tech CSE (Tier-3 college)
Years of Experience: 9.5
Prior Experience: 9
Date of the Offer: Aug 2021
Company: Google
Title/Level: L5 - Senior software engineer
Location: Bengaluru
Salary: 57L
Relocation/Signing Bonus: 6.5L / 5.7 L
Stock bonus: 178K USD (33%,33%,22%,12%)
Bonus: 8.55L (15% of base 57L)
Total comp (Salary + Bonus + Stock): 57+6.5 + 5.7 + 8.55 + 43.66 => 1.21 Cr
Benefits: 4.4 Lakhs (PF,Gratuity,Insurance etc) On top of total comp
Other details:(Base salary was revised to 61L after joining as part of market correction, so bonus and benefits will be increased proportionately w.ef Jan 2022)",google,l5 - senior software engineer,9.5,57l,: 57+6.5 + 5.7 + 8.55 + 43.66 => 1.21 cr,bengaluru,google,n/a,bangalore,9.5,5700000.0,-1.0
920568,https://leetcode.com/discuss/compensation/920568/Wipro-HR-Services-or-Technical-Analyst-or-Noida,Wipro HR Services | Technical Analyst | Noida,2020/11/02,"Education: Bachelors of technology
Years of Experience: 1
Prior Experience: 0
For fresh grad, any related Internship/coop experience?
For experienced engineer, what's your current and past experience?
Date of the Offer: May, 2018
Company: Wipro HR Services Noida, Sector 126
Title/Level: Batch Technical Analyst
Location: Noida Tech Blvsd
Salary: 325,000 Rupees
Relocation/Signing Bonus: 0
Stock bonus: 0
Bonus: 0
Total comp (Salary + Bonus + Stock): 325,000
Benefits: Medical Insurance upto 1 Lakh in rupees + Cab facilaty + 26 leaves including sick leave and Annual leave + Night allowance 800 rupees per day
Other details: -NA-","wipro hr services noida, sector 126",batch technical analyst,1,"325,000 rupees",": 325,000",noida tech blvsd,wipro,technical analyst,delhi,1.0,325000.0,325000.0
1077578,https://leetcode.com/discuss/compensation/1077578/Nagarro-offer-or-Senior-Engineer-or-Noida,Nagarro offer | Senior Engineer | Noida,2021/02/22,"Education: Btech
Years of Experience: 3 years
Date of the Offer: March 2021
Company: Nagarro
Title/Level: Trainee Technology, Senior Engineer
Location: Noida
Salary: 17 Lpa (Fixed)
Relocation: Relocation provided
Stock bonus: No stocks
Other Details: Standard Benefits",nagarro,trainee technology,3 years,17 lpa,,noida,nagarro,trainee technology,delhi,3.0,1700000.0,-1.0
1113940,https://leetcode.com/discuss/compensation/1113940/Microsoftor-SDE-2-L61or-Hyderabad-or-Accepted,Microsoft| SDE 2 L61| Hyderabad | Accepted,2021/03/17,"Education: B.Tech CSE (NIT)
Years of Experience: 3.5
Prior Experience: Oracle
Current CTC: 17 Lakhs
Date of the Offer: March 2021
Company: Microsoft
Title/Level: Software Engineer II, Level 61
Location: Hyderabad, India
Salary: Rs. 28 Lakhs
Signing Bonus: No Signing Bonus.
Relocation : 1.1 Lakhs
Stock bonus: 65000 USD ~= Rs. 47.18 Lacs over 4 years (11.79 lakhs / year)
Bonus: Performance-based bonus up to 20% of base salary / year = 5.4 lakhs
Total comp (Salary + Bonus + Stock): ~ Rs. 45 Lakhs
Benefits: 15 paid vacation days + 10 paid sick leave days + Gratuity + Insurance + 19k Gym reimbursement. Other standard MS benefits
Had 1 counter offer for 43.5 CTC from a startup but no negotiation possible. It was a take or leave offer.",microsoft,software engineer ii,3.5,rs. 28 lakhs,: ~ rs. 45 lakhs,"hyderabad, india",microsoft,sde 2,hyderabad,3.5,2800000.0,4500000.0
1113798,https://leetcode.com/discuss/compensation/1113798/Accolite-or-Software-Engineer-or-India,Accolite | Software Engineer | India,2021/03/17,"Education: B.Tech
Years of Experience: 0
Prior Experience: 0
Date of the Offer: February 2021
Company: Accolite Digital
Title/Level: Software Engineer
Location: Pan India
Salary: ₹ 7,00,000
PF + Gratuity + Insurance : ₹ 57,000
Performance Bonus (upto): ₹ 43,000
Tenure Bonus: ~ ₹2,00,000 (Only if you plan on staying in the company for 2 yrs, else you have to return this amount).
Total compensation / year : ~ ₹ 8.0 - 8.5 L (including Tenure + Performance Bonus)
Benefits: 12 paid casual leave days",accolite digital,software engineer,0,"₹ 7,00,000",/ year : ~ ₹ 8.0 - 8.5 l (including tenure + performance bonus),pan india,accolite,sde 1,india,0.0,700000.0,850000.0
1086581,https://leetcode.com/discuss/compensation/1086581/Jio-or-Senior-SW-Engineer-or-Bangalore,Jio | Senior S/W Engineer |  Bangalore,2021/02/28,"Education: B.Tech CSE ( Tier-3 )
Years of Experience: 5.3 yeras
Prior Experience: Product Based (Storage Domain)
Date of the Offer: Feb 2021
Company: JIO
Title/Level: Senior Software Engineer
Location: Bangalore
Salary: 18,00,000 INR
Relocation: NA
Signing Bonus: 50000 INR
Stock bonus: NA
Bonus: NA
Total comp (Salary + Bonus + Joning Bonus + Retention Bonus): ~ 18 + 0 + 0.5 + 1 = 19.5
Benefits: NA
Other details: Similar offer from Wissen Technologies.**
**How is the work culture at JIO, would Wissen Technonlogies(Morgan Stanley Client) be a better option? **",jio,senior software engineer,5.3 yeras,"18,00,000 inr",: ~ 18 + 0 + 0.5 + 1 = 19.5,bangalore,reliance jio,sde 2,bangalore,5.3,1800000.0,-1.0
1452241,https://leetcode.com/discuss/compensation/1452241/American-Express-oror-SDE-oror-New-Grad-2022,American Express || SDE || New Grad 2022,2021/09/08,"On Campus offer.
Education: 4th Year BTech Tier 1/2
Years of Experience: 6 Months Intern
Date of the Offer: August 2021
Company: American Express
Title/Level: Software Engineer (Technology)
Location: Gurgaon/Bangalore
Salary: 10,20,476
Joining Bonus: 2,75,000
Variable: 71,433-1,57,153
Total comp (Salary + Bonus + Stock): 15.3 LPA
Other details:
1 Online Test -> 2 Technical Interview
Can someone tell how is the work at Amex, particulary in the backend/web development domain.
Thanks.",american express,software engineer,6 months intern,"10,20,476",: 15.3 lpa,gurgaon,american express,sde 1,delhi,0.5,1020476.0,1530000.0
282041,https://leetcode.com/discuss/compensation/282041/Siemens-Healthineers,Siemens Healthineers,2019/04/26,"Education: B.E from tier-2 college
Years of Experience: 3 years 10 months
Prior Experience: 3 months internship
Date of the Offer: March 2019
Company: Siemens Healthcare private limited
Title/Level: S/w Developer position level 10
Location: Bangalore, India
Base Salary: INR 11,00,000
Total comp (Salary): ~INR 11,00,000
Benefits: medical insurance
Other details: salary very less than similar line connected services like Harman ...",siemens healthcare private limited,s/w developer position level 10,3 years 10 months,"inr 11,00,000","(salary): ~inr 11,00,000","bangalore, india",siemens healthineers,sde l10,bangalore,3.8333333333333335,1100000.0,1100000.0
813001,https://leetcode.com/discuss/compensation/813001/Synopsys-or-RandD-Engineer-1-or-Bangalore,Synopsys | R&D Engineer 1 | Bangalore,2020/08/26,"Education: B. Tech in CSE from Tier 2
Years of Experience: 0
Prior Experience: 1 internship at a software Firm
Date of the Offer: January 2020
Company: Synopsys
Title/Level: R&D Engineer 1
Location: Bangalore
Base Salary: INR 11,88,000 (including variable part)
Relocation: INR 50,000
Signing Bonus: INR 1,50,000
Retention Bonus: NA
Total comp (Salary + Bonus + Benifits): INR 13,88,000
Non-cash benifits: INR 2,00,000 (Meal coupons, insurances and others)",synopsys,r&d engineer 1,0,"inr 11,88,000",": inr 13,88,000",bangalore,synopsys,n/a,bangalore,0.0,1188000.0,1388000.0
1046160,https://leetcode.com/discuss/compensation/1046160/Adobe-or-MTS-or-India-(-Bangalore-Noida-),Adobe | MTS | India ( Bangalore / Noida ),2021/02/02,"Education: M.Tech from IIT
Years of Experience : 1 year
Date of the Offer: 2nd December 2020 (On campus offer)
Company: Adobe
Title/Level: Member of Techincal Staff
Location: India (Bangalore/Noida)
Base Salary: ₹1,250,000
Annual Incentive Plan (Variable) : ₹ 125,000
PF Contribution (Employer): ₹ 71,136
Gratuity : ₹ 28,514
Joining Bonus: ₹ 200,000
Deferred Bonus (paid out after completion of first 12 months): ₹ 300,000
Stocks: ₹ 1,000,000 vested over 4 years (₹ 250,000 per year)
Total compensation for 1st year: ₹ 1,924,650 (₹1,250,000 + ₹125,000 + ₹71,136 + ₹28,514 + ₹200,000 + ₹250,000)
Benefits:
Wellness reimbursement india : ₹44,309 (USD 600)
Professional Reimbursment: ₹72,900 (USD 1,000)
Educational Reimbursment: ₹729,000 (USD 10,000)
Patent Bonus: ₹525,517 (USD 7,200)
Other standard benefits: https://benefits.adobe.com/in",adobe,member of techincal staff,1 year,"₹1,250,000",": ₹ 1,924,650 (₹1,250,000 + ₹125,000 + ₹71,136 + ₹28,514 + ₹200,000 + ₹250,000)",india,adobe,mts 1,india,1.0,1250000.0,-1.0
1267102,https://leetcode.com/discuss/compensation/1267102/Sapient-or-SDE-or-Gurgoan,Sapient | SDE | Gurgoan,2021/06/12,"Education: B Tech Computer Science
Years of Experience: 3.5 Years
Prior Experience : Tier 1 Company
Date of the Offer: Dec 2020
Company: Sapient
Title/Level: Senior software engineer
Location: Gurgaon
Salary: 1600000
Relocation/Signing Bonus: 0
Stock bonus: 0
Bonus: 100000
Total comp (Salary + Bonus + Stock): 1700000
Benefits: Company provided benefits.
Other details: NA",sapient,senior software engineer,3.5 years,1600000,: 1700000,gurgaon,sapient,sde 2,delhi,3.5,1600000.0,1700000.0
1571249,https://leetcode.com/discuss/compensation/1571249/Grab-or-Grade-4-or-Bengaluru,Grab | Grade 4 | Bengaluru,2021/11/11,"Education: B.Tech in tier 2 college
Years of Experience: 7.5
Prior Experience: non-FAANG
Date of the Offer: Sept 2021
Company: Grab
Title/Level: Grade 4
Location: Bengaluru
Base Salary: ₹36,00,000
Relocation: NA
Signing Bonus: ₹6,00,000 (with 2 year clawback)
Stock bonus: $87500 over 4 years
Bonus: 15%
Allowances : NA
Total compensation (Salary + Bonus + Stock): ~ ₹57,68,000
Other details : NA",grab,grade 4,7.5,"₹36,00,000",": ~ ₹57,68,000",bengaluru,grab,n/a,bangalore,7.5,3600000.0,5768000.0
1019464,https://leetcode.com/discuss/compensation/1019464/DreamX(Dream11)or-SDE2-or-Mumbai,DreamX(Dream11)| SDE2 | Mumbai,2021/01/16,"Education: B.Tech in Computer Science
Years of Experience: 2.6 years
Prior Experience: startup
Date of the Offer: Jan 2021
Company: DreamX(Dream11)
Title/Level: SDE II
Location: Mumbai, India
Base Salary: 27L INR
Relocation: 15 days stay + flight tickets
Signing Bonus: 2L INR first year
Stock bonus: 8l
Bonus: No
Proximity Allowance: 3.6L INR after tax deductions
Total comp (Base + Bonus + Stock + Proximity Allowance): ~ 35L first year.
Interview Experience: https://leetcode.com/discuss/interview-experience/1019647/Dream11or-ClearTaxor-FlipkartorDirectior-And-other-product-based-companies-Interview-Experience",dreamx(dream11),sde ii,2.6 years,27l inr,: ~ 35l first year.,"mumbai, india",dream11,sde 2,mumbai,2.6,2700000.0,3500000.0
608010,https://leetcode.com/discuss/compensation/608010/Media.net-or-SE3-or-Bangalore,Media.net | SE3 | Bangalore,2020/05/02,"Education: Bachelor's in I.T. from a tier-1 university in India (IITs/BITS/NITs)
Years of Experience: 4.5
Prior Experience: Tier 1 company
Date of the Offer: Mar 2020
Company: Media.net
Title/Level: SE3
Location: Bangalore
Salary: INR 27,00,000
Signing Bonus: INR 3,00,000
Total comp (Salary + Bonus + Stock): INR 30,00,000 first year
Benefits: Gratuity and Medical Insurance",media.net,se3,4.5,"inr 27,00,000",": inr 30,00,000 first year",bangalore,media.net,sde 3,bangalore,4.5,2700000.0,3000000.0
888547,https://leetcode.com/discuss/compensation/888547/Oracle-or-IC3-SMTS-or-Bangalore,Oracle | IC3 SMTS | Bangalore,2020/10/11,"Education: BS in Comp Science
Years of Experience: 5
Prior Experience: Microsoft (SDE2)
For experienced engineer, what's your current and past experience? Microsoft (SDE2)
Date of the Offer: August, 2020
Company: Oracle
Title/Level: SMTS (IC3)
Location: Bengaluru
Salary: INR 45,00,000
Relocation/Signing Bonus: INR 12,00,000
Stock bonus: INR 12,00,000 per year
Total comp (Salary + Bonus + Stock): INR 69,00,000
Benefits: Paid leaves, home workstation setup, sick leaves, and health insurance
Other details: negotiated once",oracle,smts,5,"inr 45,00,000",": inr 69,00,000",bengaluru,oracle,mts 2,bangalore,5.0,4500000.0,6900000.0
1200827,https://leetcode.com/discuss/compensation/1200827/Amazon-or-AWS-or-SDE2-or-Bangalore,Amazon | AWS | SDE2 | Bangalore,2021/05/10,"Education: BE in Computer Science ( Tier 3 )
Years of Experience: 6.5+
Prior Experience: Well established Startup
Current Compensation: 44L ( Base + Variable + Stocks )
Date of the Offer: May 2021
Company: Amazon/AWS
Title/Level: SDE2
Location: Bangalore
Base Salary: 37L
Signing Bonus: 22L First year, 16.5L Second year
Stock bonus: $65K ( vested over 4 years, 5%, 15%, 40%, 40%)
Total comp (Salary + Bonus + Stock): 61.5L First year
Benefits: Normal Amazon benefits
Interview Experience: https://leetcode.com/discuss/interview-experience/1195325/amazon-aws-sde2-bangalore-may-2021-offer/931985",amazon,sde2,6.5+,37l,: 61.5l first year,bangalore,amazon,sde 2,bangalore,6.5,3700000.0,6150000.0
1086344,https://leetcode.com/discuss/compensation/1086344/ClearTax-India-or-Software-Engineer-ll-or-Bengaluru,ClearTax India | Software Engineer ll | Bengaluru,2021/02/28,"Education: B.Tech from (IIT/NIT)
Years of Experience: 3.5+
Prior Experience: Product based companies
Date of the Offer: Feb 2021
Company: ClearTax India
Title/Level: Software Engineer ll
Location: Bengaluru
Salary: 31L (fixed)
Relocation/Signing Bonus: 1L
Stock bonus: 15L+ worth of stocks over 5 years divided equally
Bonus: 0
Total comp (Salary + Bonus + Stock): 35L for first year
Benefits: Relocation benefits
Other details: Current TC - 18L+. Rejected. Got better offer",cleartax india,software engineer ll,3.5+,31l,: 35l for first year,bengaluru,cleartax,n/a,bangalore,3.5,3100000.0,3500000.0
501926,https://leetcode.com/discuss/compensation/501926/Amazon-or-L5-SDE-II-or-Hyderabad,Amazon | L5 SDE II | Hyderabad,2020/02/07,"Education: B.Tech.
Years of Experience: 4.5
Prior Experience: Worked at a Startup
Date of Offer: January, 2020
Company: Amazon
Title/Level: Software Development Engineer II (L5)
Location: Hyderabad, India
Base Salary: INR 27,00,000
Relocation: INR 1,50,000
Signing Bonus: INR 18,00,000 first year, INR 12,00,000 second year
Stock Bonus: 30 units over 4 years (approx $ 57,000 or INR 42,50,000 vesting in 4 years split as 5%, 15%, 40%, 40%)
Total Compensation (Salary + Bonus + Stock): INR 48,00,000 first year
Hike over Previous Salary: ~ 50%
Previous Salary: ~ INR 31,00,000",amazon,software development engineer ii,4.5,"inr 27,00,000",": inr 48,00,000 first year","hyderabad, india",amazon,sde 2,hyderabad,4.5,2700000.0,4800000.0
1575985,https://leetcode.com/discuss/compensation/1575985/OYO-or-SDE2-or-Gurgaon,OYO | SDE2 | Gurgaon,2021/11/13,"Education: B.Tech from Tier-3 Information Technology
Years of Experience: 3+
Prior Experience: Product Based Company
Company: OYO
Title/Level: SDE2
Location: Gurgaon
Salary: INR 2800000
Stock bonus: NA
Total comp : INR 28,00,000
Benefits: Other monetary/non-monetary benefits
Other details: NA
This was offered after negotiation due to competitive offer in hand.",oyo,sde2,3+,inr 2800000,": inr 28,00,000",gurgaon,oyo,sde 2,delhi,3.0,2800000.0,2800000.0
1704108,https://leetcode.com/discuss/compensation/1704108/Oracle-or-IC3-or-Bangalore,Oracle | IC3 | Bangalore,2022/01/20,"Education: Tier 3 University
Years of Experience: 3+
Prior Experience: Tier 2 MNC
Current Compensation: 18 LPA(fixed+var)+18L stocks over 4 years
Date of the Offer: January 2022
Company: Oracle
Title/Level: IC3(SDE2)
Location: Bangalore
Salary: INR 3300000
Relocation: Reimursement
Signing Bonus: 0
Stock bonus: 400 Units (INR 25,00,000) vested over 4 years
Performace Bonus: Not Promised
Total comp (Salary + Stock): ~ INR 3900000
I had other offers from smaller startups for 30LPA So I negotiated and got this
Please share your thoughts
Update: This is Fullstack role for Oracle University, not the OCI team
Whats with the downvotes though?",oracle,ic3,3+,inr 3300000,: ~ inr 3900000,bangalore,oracle,ic3,bangalore,3.0,3300000.0,3900000.0
1615011,https://leetcode.com/discuss/compensation/1615011/InMobi-or-SDE-1-or-Bangalore,InMobi | SDE 1 | Bangalore,2021/12/06,"Education: Btech from Tier 1 college in India
Years of Experience: 0 (interns)
Prior Experience: Fresh Grad
Date of the Offer: December 2021
Company: InMobi
Title/Level: Software Development Engineer
Location: Bangalore(India)
Salary: Rs. 22,00,000
Relocation/Signing Bonus: 4,00,000 + 74,000
Stock bonus: 2,20,000
Bonus: 0
Total comp (Salary + Bonus + Stock): 28,94,000
Benefits: 2,58,791 including Meals, Gratuity, PF, Insurance, etc
Other details: Total CTC is 31,52,791 even though they mentioned it 38,12,791 while advertising the offer.
UPDATE: the confusion in salary was due to stock options. The stock options are vesting in 4 years. But they gave it in the first year CTC like most companies
Upvote if the above information was helpful",inmobi,software development engineer,0,"rs. 22,00,000",": 28,94,000",bangalore,inmobi,sde 1,bangalore,0.0,2200000.0,2894000.0
960789,https://leetcode.com/discuss/compensation/960789/Microsoft-or-SDE-(Level-60)-or-Hyderabad,Microsoft | SDE (Level 60) | Hyderabad,2020/12/05,"Education: B.Tech (Computer Science), NIT Bhopal
Years of Experience: 2.5 years
Prior Experience: -
Date of the Offer: 04-12-2020
Company: Microsoft
Title/Level: SDE1 (Level 60)
Location: Hyderabad
Salary: Rs. 18,00,000
Relocation: Rs. 70800
Signing Bonus: Not offered
Stock Bonus: $16K vested over 4 years
Bonus: Performance-based bonus up to 20% of salary every year
Total comp (Salary + Bonus + Stock): ~25L
Benefits: Same as other Microsoft Employees
Current CTC: Rs. 12 LPA
Please let me know if I was low-balled!!",microsoft,sde1,2.5 years,"rs. 18,00,000",: ~25l,hyderabad,microsoft,sde 1,hyderabad,2.5,1800000.0,2500000.0
